time,odom_x,odom_y,kf_x,kf_y,kf_cov_x,kf_cov_y,kf_cov_yaw,ekf_x,ekf_y,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_cov_x,pf_cov_y,pf_cov_yaw,kf_rmse,ekf_rmse,pf_rmse
3.680000,0.374300,0.051112,0.409355,0.000000,1.835476,1.835476,1.832800,0.404132,0.060229,1.845161,1.861798,0.194810,0.334467,0.196827,0.000000,0.000000,0.000000,0.014549,0.014079,0.076336
3.700000,0.377251,0.053812,0.413701,0.000000,1.845499,1.845499,1.842809,0.407099,0.063345,1.855254,1.872152,0.195819,0.347694,0.191449,0.000000,0.000000,0.000000,0.015280,0.014230,0.076832
3.720000,0.380148,0.056571,0.418005,0.000000,1.855523,1.855523,1.852818,0.409993,0.066520,1.865352,1.882500,0.196828,0.352313,0.195411,0.000000,0.000000,0.000000,0.016039,0.014379,0.077328
3.740000,0.382988,0.059387,0.422066,0.000000,1.865545,1.865545,1.862827,0.412787,0.069721,1.875454,1.892839,0.197838,0.364026,0.203118,0.000000,0.000000,0.000000,0.016824,0.014525,0.077849
3.760000,0.385772,0.062259,0.426367,0.000000,1.875568,1.875568,1.872837,0.415484,0.072947,1.885560,1.903170,0.198847,0.360927,0.209025,0.000000,0.000000,0.000000,0.017637,0.014669,0.078400
3.780000,0.388498,0.065186,0.430425,0.000000,1.885590,1.885590,1.882845,0.418109,0.076225,1.895672,1.913495,0.199855,0.357991,0.208871,0.000000,0.000000,0.000000,0.018476,0.014810,0.078922
3.800000,0.391164,0.068168,0.434579,0.000000,1.895612,1.895612,1.892854,0.420656,0.079548,1.905790,1.923814,0.200864,0.360839,0.217048,0.000000,0.000000,0.000000,0.019342,0.014949,0.079485
3.820000,0.393771,0.071202,0.439200,0.000000,1.905636,1.905636,1.902864,0.423264,0.083103,1.915921,1.934143,0.201874,0.366608,0.229319,0.000000,0.000000,0.000000,0.020241,0.015087,0.080125
3.840000,0.396316,0.074288,0.443318,0.000000,1.915658,1.915658,1.912873,0.425682,0.086557,1.926052,1.944450,0.202883,0.363211,0.237382,0.000000,0.000000,0.000000,0.021166,0.015223,0.080817
3.860000,0.398799,0.077423,0.447348,0.000000,1.925680,1.925680,1.922881,0.427984,0.089997,1.936187,1.954746,0.203892,0.371930,0.234392,0.000000,0.000000,0.000000,0.022117,0.015355,0.081422
