time,odom_x,odom_y,kf_x,kf_y,kf_cov_x,kf_cov_y,kf_cov_yaw,ekf_x,ekf_y,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_cov_x,pf_cov_y,pf_cov_yaw,kf_rmse,ekf_rmse,pf_rmse
1.560000,0.000000,-0.000000,0.000000,0.000000,0.773254,0.773254,0.771911,0.000000,0.000000,0.782307,0.784588,0.087922,-0.035295,0.006071,0.000000,0.000000,0.000000,0.000000,0.000000,0.019235
1.580000,0.000000,-0.000000,0.000000,0.000000,0.783295,0.783295,0.781928,0.000000,0.000000,0.792347,0.794668,0.088938,-0.037621,-0.004746,0.000000,0.000000,0.000000,0.000000,0.000000,0.019587
1.600000,0.000000,-0.000000,0.000000,0.000000,0.793328,0.793328,0.791941,0.000000,0.000000,0.802382,0.804739,0.089952,-0.036270,-0.005935,0.000000,0.000000,0.000000,0.000000,0.000000,0.019897
1.620000,0.000000,-0.000000,0.000000,0.000000,0.803373,0.803373,0.801959,0.000000,-0.000000,0.812426,0.814825,0.090969,-0.033208,-0.009809,0.000000,0.000000,0.000000,0.000000,0.000000,0.020148
1.640000,0.000000,-0.000000,0.000000,0.000000,0.813427,0.813427,0.811981,0.000000,-0.000000,0.822479,0.824929,0.091990,-0.037657,-0.001512,0.000000,0.000000,0.000000,0.000000,0.000000,0.020456
1.660000,0.000000,-0.000000,0.000000,0.000000,0.823487,0.823487,0.822005,0.000000,-0.000000,0.832546,0.835061,0.093016,-0.040059,0.005535,0.000000,0.000000,0.000000,0.000000,0.000000,0.020816
1.680000,0.000000,-0.000000,0.000000,0.000000,0.833547,0.833547,0.832029,0.000000,-0.000000,0.842604,0.845177,0.094039,-0.046456,0.009507,0.000000,0.000000,0.000000,0.000000,0.000000,0.021335
1.700000,0.000000,-0.000000,0.000000,0.000000,0.843600,0.843600,0.842051,0.000000,-0.000000,0.852661,0.855290,0.095061,-0.053186,0.000784,0.000000,0.000000,0.000000,0.000000,0.000000,0.021987
1.720000,0.000000,-0.000000,0.000000,0.000000,0.853659,0.853659,0.852075,0.000000,-0.000000,0.862721,0.865410,0.096085,-0.051873,-0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.022570
1.740000,0.000000,-0.000000,0.000000,0.000000,0.863709,0.863709,0.862095,0.000000,-0.000000,0.872771,0.875512,0.097105,-0.060831,0.001356,0.000000,0.000000,0.000000,0.000000,0.000000,0.023378
1.760000,0.000000,-0.000000,0.000000,0.000000,0.873772,0.873772,0.872120,0.000000,-0.000000,0.882834,0.885637,0.098130,-0.062932,-0.002544,0.000000,0.000000,0.000000,0.000000,0.000000,0.024204
1.780000,0.000000,-0.000000,0.000000,0.000000,0.883852,0.883852,0.882152,0.000000,-0.000000,0.892916,0.895798,0.099162,-0.059701,-0.003325,0.000000,0.000000,0.000000,0.000000,0.000000,0.024896
1.800000,0.000000,-0.000000,0.000000,0.000000,0.893914,0.893914,0.892177,0.000000,-0.000000,0.902979,0.905924,0.100187,-0.065572,-0.004408,0.000000,0.000000,0.000000,0.000000,0.000000,0.025717
1.820000,0.000000,-0.000000,0.000000,0.000000,0.903969,0.903969,0.902200,0.000000,-0.000000,0.913035,0.916037,0.101210,-0.066631,-0.003720,0.000000,0.000000,0.000000,0.000000,0.000000,0.026524
1.840000,0.000000,-0.000000,0.000000,0.000000,0.914016,0.914016,0.912219,0.000000,-0.000000,0.923081,0.926131,0.102229,-0.073177,0.004565,0.000000,0.000000,0.000000,0.000000,0.000000,0.027475
1.860000,0.000000,-0.000000,0.000000,0.000000,0.924065,0.924065,0.922238,0.000000,-0.000000,0.933128,0.936226,0.103248,-0.074093,0.004714,0.000000,0.000000,0.000000,0.000000,0.000000,0.028400
1.880000,0.000000,-0.000000,0.000000,0.000000,0.934104,0.934104,0.932253,0.000000,-0.000000,0.943166,0.946302,0.104264,-0.076278,0.015249,0.000000,0.000000,0.000000,0.000000,0.000000,0.029376
